Exercici,Ingrés / Despesa,Servei / Entitat,Nom Servei / Entitat,Subsector,Agrupació,Agrupació SP,Secció,Entitat CP Sector Públic,Entitat CP SEC,Entitat,Nom Entitat,Servei,Nom Servei,Capítol,Article,Concepte,Aplicacio,Nom Aplicació,Àrea,Política,Programa,Nom Programa,Pos.pressupostària,Import sense consolidar,Identificador
2014,D,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",consorcis,CU,,,,X,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",7625,"C.Museu Lleida, Diocesà i Comarcal",2,22,227,2270001,Neteja i sanejament,4,44,443,Patrimoni cultural,D/227000100/4430/0000,"53761,08",8393
2014,D,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",consorcis,CU,,,,X,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",7625,"C.Museu Lleida, Diocesà i Comarcal",2,22,227,2270002,Seguretat,4,44,443,Patrimoni cultural,D/227000200/4430/0000,"119409,6",8394
2014,D,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",consorcis,CU,,,,X,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",7625,"C.Museu Lleida, Diocesà i Comarcal",2,23,230,2300001,"Dietes, locomoció i trasllats",4,44,443,Patrimoni cultural,D/230000100/4430/0000,3800,8395
2014,D,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",consorcis,CU,,,,X,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",7625,"C.Museu Lleida, Diocesà i Comarcal",3,34,342,3420001,Comissions i altres despeses bancàries,4,44,443,Patrimoni cultural,D/342000100/4430/0000,600,8396
2014,D,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",consorcis,CU,,,,X,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",7625,"C.Museu Lleida, Diocesà i Comarcal",6,62,620,6200001,"Inversions en maquinària, instal·lacions i utillat ge",4,44,443,Patrimoni cultural,D/620000100/4430/0000,4500,8397
2014,D,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",consorcis,CU,,,,X,7625,"Consorci del Museu de Lleida, Diocesà i Comarcal",7625,"C.Museu Lleida, Diocesà i Comarcal",6,64,640,6400001,Inversions en mobiliari i estris per compte propi,4,44,443,Patrimoni cultural,D/640000100/4430/0000,500,8398
2014,D,7655,Fundació Privada pel Foment de la Societat del Coneixement,fundacions,IU,,,,X,7655,Fundació Privada pel Foment de la Societat del Coneixement,7655,Fund. Priv. pel Foment de Soc. del Conei,1,13,132,1320001,Personal d'alta direcció i assimilat,5,53,532,Societat digital,D/132000100/5320/0000,57000,8399
2014,D,7655,Fundació Privada pel Foment de la Societat del Coneixement,fundacions,IU,,,,X,7655,Fundació Privada pel Foment de la Societat del Coneixement,7655,Fund. Priv. pel Foment de Soc. del Conei,1,13,132,1320002,Personal laboral,5,53,532,Societat digital,D/132000200/5320/0000,"506427,58",8400
2014,D,7655,Fundació Privada pel Foment de la Societat del Coneixement,fundacions,IU,,,,X,7655,Fundació Privada pel Foment de la Societat del Coneixement,7655,Fund. Priv. pel Foment de Soc. del Conei,1,16,160,1600001,Seguretat Social,5,53,532,Societat digital,D/160000100/5320/0000,"172434,24",8401
2014,D,7655,Fundació Privada pel Foment de la Societat del Coneixement,fundacions,IU,,,,X,7655,Fundació Privada pel Foment de la Societat del Coneixement,7655,Fund. Priv. pel Foment de Soc. del Conei,2,20,202,2020002,Lloguers d'equips de reprografia i fotocopiadores,5,53,532,Societat digital,D/202000200/5320/0000,8743,8402
2014,D,7655,Fundació Privada pel Foment de la Societat del Coneixement,fundacions,IU,,,,X,7655,Fundació Privada pel Foment de la Societat del Coneixement,7655,Fund. Priv. pel Foment de Soc. del Conei,2,21,210,2100001,"Conservació, reparació i manteniment terrenys, bén s naturals, edificis i altres constr.",5,53,532,Societat digital,D/210000100/5320/0000,"18408,86",8403
2014,D,7655,Fundació Privada pel Foment de la Societat del Coneixement,fundacions,IU,,,,X,7655,Fundació Privada pel Foment de la Societat del Coneixement,7655,Fund. Priv. pel Foment de Soc. del Conei,2,21,212,2120001,"Conservació, reparació i manteniment d'equips per a procés de dades",5,53,532,Societat digital,D/212000100/5320/0000,"7046,91",8404
2014,D,7655,Fundació Privada pel Foment de la Societat del Coneixement,fundacions,IU,,,,X,7655,Fundació Privada pel Foment de la Societat del Coneixement,7655,Fund. Priv. pel Foment de Soc. del Conei,2,21,212,2120003,Manteniment d'aplicacions informàtiques,5,53,532,Societat digital,D/212000300/5320/0000,"19561,11",8405
2014,D,7655,Fundació Privada pel Foment de la Societat del Coneixement,fundacions,IU,,,,X,7655,Fundació Privada pel Foment de la Societat del Coneixement,7655,Fund. Priv. pel Foment de Soc. del Conei,2,22,220,2200001,Material ordinari no inventariable,5,53,532,Societat digital,D/220000100/5320/0000,"107073,98",8406
2014,D,7655,Fundació Privada pel Foment de la Societat del Coneixement,fundacions,IU,,,,X,7655,Fundació Privada pel Foment de la Societat del Coneixement,7655,Fund. Priv. pel Foment de Soc. del Conei,2,22,220,2200002,"Premsa, revistes, llibres i altres publicacions",5,53,532,Societat digital,D/220000200/5320/0000,365,8407
