Exercici,Ingrés / Despesa,Servei / Entitat,Nom Servei / Entitat,Subsector,Agrupació,Agrupació SP,Secció,Entitat CP Sector Públic,Entitat CP SEC,Entitat,Nom Entitat,Servei,Nom Servei,Capítol,Article,Concepte,Aplicacio,Nom Aplicació,Àrea,Política,Programa,Nom Programa,Pos.pressupostària,Import sense consolidar,Identificador
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,3,32,321,3210020,Taxa pels serveis prestats pel cos de Mossos d'Esq uadra,0,0,0,,I/321002000/0000,400000,34
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,3,32,321,3210021,Taxes dels organismes de control de la seguretat i ndustrial,0,0,0,,I/321002100/0000,2019200,35
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,3,32,321,3210022,Taxes de la inspecció tècnica de vehicles,0,0,0,,I/321002200/0000,1950000,36
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,3,34,341,3410001,Tributs sobre el joc,0,0,0,,I/341000100/0000,308330100,37
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,3,34,342,3420001,Gravamen de protecció civil,0,0,0,,I/342000100/0000,3000000,38
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,3,36,360,3600001,Contribucions servei d'incendis,0,0,0,,I/360000100/0000,19916790,39
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,3,38,380,3800001,Reintegraments d'exercicis tancats,0,0,0,,I/380000100/0000,20145510,40
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,3,39,390,3900001,Recàrrec de constrenyiment,0,0,0,,I/390000100/0000,4465360,41
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,3,39,390,3900002,Interessos de demora,0,0,0,,I/390000200/0000,8263270,42
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,3,39,390,3900003,Multes i sancions,0,0,0,,I/390000300/0000,53028000,43
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020003,Participació dels municipis en els ingressos tribu taris de l'Estat,0,0,0,,I/402000300/0000,1891487400,44
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020005,Participació de les diputacions en els ingressos t ributaris de l'Estat,0,0,0,,I/402000500/0000,778731800,45
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020009,Programes socials: serveis socials corporacions lo cals,0,0,0,,I/402000900/0000,11700000,46
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020011,Fons específics de l'acord de finançament (fons de  cohesió sanitària),0,0,0,,I/402001100/0000,20000000,47
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020014,Liquidacions pendents del Fons de Suficiència,0,0,0,,I/402001400/0000,-57818150,48
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020017,Beques no universitàries,0,0,0,,I/402001700/0000,10000000,49
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020022,Gratuïtat del segon cicle d'Educació Infantil,0,0,0,,I/402002200/0000,45000000,50
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020024,Hospital Clínic de Barcelona,0,0,0,,I/402002400/0000,11000000,51
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020028,Programes d'universitats i recerca,0,0,0,,I/402002800/0000,3055000,52
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020030,Fons de suport a l'acollida i la integració d'immi grants i al reforç educatiu,0,0,0,,I/402003000/0000,14000000,53
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020070,Fons de Suficiència Global (bestreta),0,0,0,,I/402007000/0000,1840068140,54
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,402,4020072,Fons de Garantia de Serveis Públics Fonamentals (b estreta),0,0,0,,I/402007200/0000,-1460048340,55
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,403,4030001,INEM-SPEE. Formació contínua de treballadors,0,0,0,,I/403000100/0000,32028000,56
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,403,4030002,INEM-SPEE. Promoció i altres programes d'ocupació,0,0,0,,I/403000200/0000,192171000,57
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,403,4030003,INEM-SPEE. Programa de qualificació professional ( Pla FIP),0,0,0,,I/403000300/0000,75801000,58
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,403,4030005,INEM-SPEE. Centres especials de treball,0,0,0,,I/403000500/0000,40800000,59
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,403,4030007,Formació del personal de l'Administració,0,0,0,,I/403000700/0000,6454900,60
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,405,4050002,Del Consell de Seguretat Nuclear,0,0,0,,I/405000200/0000,1000000,61
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,406,4060004,Fons específics de l'acord de finançament (Conveni  control IT),0,0,0,,I/406000400/0000,68000000,62
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,406,4060006,Acord de finançament sanitari (facturació accident s i estrangers),0,0,0,,I/406000600/0000,14000000,63
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,406,4060016,Promoció de l'autonomia personal i atenció a les p ersones en situació de dependència,0,0,0,,I/406001600/0000,255000000,64
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,40,406,4060017,Gestió de pensions no contributives,0,0,0,,I/406001700/0000,3000000,65
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,43,430,4306200,Del Servei Català de Trànsit,0,0,0,,I/430620000/0000,35000000,66
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,43,431,4316230,De l'Entitat Autònoma de Jocs i Apostes,0,0,0,,I/431623000/0000,10000000,67
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,46,462,4620005,De la Diputació de Barcelona. Centre Assistencial Emili Mira,0,0,0,,I/462000500/0000,11660000,68
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,4,49,493,4930001,Fons Social Europeu,0,0,0,,I/493000100/0000,38000000,69
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,5,51,510,5100001,Interessos de bestretes i préstecs,0,0,0,,I/510000100/0000,4842660,70
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,,I/520000100/0000,193420,71
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,5,52,520,5200002,Interessos cash pooling,0,0,0,,I/520000200/0000,1873260,72
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,5,53,531,5310001,Diferències positives d'operacions financeres,0,0,0,,I/531000100/0000,1961560,73
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,5,54,540,5400001,Lloguers de béns immobles,0,0,0,,I/540000100/0000,330560,74
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,5,54,543,5430002,Cànon xarxa EIC,0,0,0,,I/543000200/0000,350000,75
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,5,54,543,5430003,Cànon xarxa ITV,0,0,0,,I/543000300/0000,300000,76
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,6,61,610,6100001,Alienació d'edificis i altres construccions,0,0,0,,I/610000100/0000,200000000,77
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,7,70,702,7020003,Pla Únic d'Obres i Serveis de Catalunya,0,0,0,,I/702000300/0000,2592000,78
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,7,70,702,7020024,Hospital Clínic de Barcelona,0,0,0,,I/702002400/0000,14000000,79
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,7,70,702,7020032,Del Ministerio de Justicia per finançament de serv eis traspassats,0,0,0,,I/702003200/0000,6100000,80
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,7,70,702,7020033,Conveni per actuacions inversores en infraestructu res. DA 3a. EAC,0,0,0,,I/702003300/0000,671800000,81
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,7,70,702,7020034,Transferències per transport ferroviari,0,0,0,,I/702003400/0000,50000000,82
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,7,79,793,7930001,FEDER,0,0,0,,I/793000100/0000,32993570,83
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,7,79,793,7930002,Fons de Cohesió,0,0,0,,I/793000200/0000,12919310,84
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,7,79,793,7930011,FEADER,0,0,0,,I/793001100/0000,23100000,85
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,8,81,810,8100001,Reintegrament de préstecs i bestretes del sector p úblic,0,0,0,,I/810000100/0000,10058240,86
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,8,89,890,8900001,Altres variacions d'actius financers,0,0,0,,I/890000100/0000,200000000,87
2011,I,1000,,Generalitat,,,0,X,X,1000,Generalitat,,,9,90,900,9000001,Deute públic en euros,0,0,0,,I/900000100/0000,"10115276181,16",88
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,3,30,302,3020001,Venda de material de rebuig,0,0,0,,I/302000100/0000,10,89
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,3,31,317,3170001,Prestació de serveis d'assistència sanitària per c ompte del Catsalut,0,0,0,,I/317000100/0000,"3859783,94",90
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,3,31,318,3180001,D'atenció a usuaris de programes socials,0,0,0,,I/318000100/0000,"98261048,99",91
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,3,31,318,3180002,D'atenció a usuaris de programes sociosanitaris,0,0,0,,I/318000200/0000,"18423788,72",92
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,3,31,318,3180003,Mòdul sanitari per atenció a usuaris sociosanitari s,0,0,0,,I/318000300/0000,800000,93
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,,I/319000900/0000,10,94
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,3,38,380,3800001,Reintegraments d'exercicis tancats,0,0,0,,I/380000100/0000,10,95
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,3,38,381,3810001,Reintegraments de l'exercici corrent,0,0,0,,I/381000100/0000,10,96
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,3,39,399,3990009,Altres ingressos diversos,0,0,0,,I/399000900/0000,10,97
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,4,41,410,4100016,Del Departament de Benestar Social i Família,0,0,0,,I/410001600/0000,12331716,98
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,4,41,410,4100016,Del Departament de Benestar Social i Família,0,0,0,,I/410001600/0000,368593,99
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,4,41,410,4100016,Del Departament de Benestar Social i Família,0,0,0,,I/410001600/0000,"558955699,15",100
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,4,41,410,4100016,Del Departament de Benestar Social i Família,0,0,0,,I/410001600/0000,"117390709,64",101
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,4,41,410,4100016,Del Departament de Benestar Social i Família,0,0,0,,I/410001600/0000,"417940060,81",102
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,4,41,410,4100016,Del Departament de Benestar Social i Família,0,0,0,,I/410001600/0000,"330857211,97",103
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,4,41,410,4100016,Del Departament de Benestar Social i Família,0,0,0,,I/410001600/0000,"88846991,25",104
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,4,41,410,4100016,Del Departament de Benestar Social i Família,0,0,0,,I/410001600/0000,"66424461,7",105
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,,I/520000100/0000,10,106
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,5,54,544,5440001,Altres ingressos patrimonials,0,0,0,,I/544000100/0000,10,107
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,7,71,710,7100016,Del Departament de Benestar Social i Família,0,0,0,,I/710001600/0000,205404,108
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,7,71,710,7100016,Del Departament de Benestar Social i Família,0,0,0,,I/710001600/0000,15280224,109
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,7,71,710,7100016,Del Departament de Benestar Social i Família,0,0,0,,I/710001600/0000,2775990,110
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,7,71,710,7100016,Del Departament de Benestar Social i Família,0,0,0,,I/710001600/0000,250000,111
2011,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),"CatSalut, ICS i ICASS",,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,8,81,811,8110002,Reintegrament de préstecs al personal,0,0,0,,I/811000200/0000,240400,112
2011,I,5100,Servei Català de la Salut (CatSalut),"CatSalut, ICS i ICASS",,,,X,X,5100,Servei Català de la Salut (CatSalut),,,3,38,380,3800001,Reintegraments d'exercicis tancats,0,0,0,,I/380000100/0000,32900,113
2011,I,5100,Servei Català de la Salut (CatSalut),"CatSalut, ICS i ICASS",,,,X,X,5100,Servei Català de la Salut (CatSalut),,,3,38,381,3810001,Reintegraments de l'exercici corrent,0,0,0,,I/381000100/0000,20000,114
2011,I,5100,Servei Català de la Salut (CatSalut),"CatSalut, ICS i ICASS",,,,X,X,5100,Servei Català de la Salut (CatSalut),,,3,39,399,3990009,Altres ingressos diversos,0,0,0,,I/399000900/0000,100000,115
2011,I,5100,Servei Català de la Salut (CatSalut),"CatSalut, ICS i ICASS",,,,X,X,5100,Servei Català de la Salut (CatSalut),,,4,41,410,4100012,Del Departament de Salut,0,0,0,,I/410001200/0000,"8669995071,72",116
2011,I,5100,Servei Català de la Salut (CatSalut),"CatSalut, ICS i ICASS",,,,X,X,5100,Servei Català de la Salut (CatSalut),,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,,I/520000100/0000,2500,117
2011,I,5100,Servei Català de la Salut (CatSalut),"CatSalut, ICS i ICASS",,,,X,X,5100,Servei Català de la Salut (CatSalut),,,5,54,543,5430009,Altres cànons,0,0,0,,I/543000900/0000,470000,118
2011,I,5100,Servei Català de la Salut (CatSalut),"CatSalut, ICS i ICASS",,,,X,X,5100,Servei Català de la Salut (CatSalut),,,7,71,710,7100012,Del Departament de Salut,0,0,0,,I/710001200/0000,"191324456,43",119
2011,I,5100,Servei Català de la Salut (CatSalut),"CatSalut, ICS i ICASS",,,,X,X,5100,Servei Català de la Salut (CatSalut),,,8,81,811,8110002,Reintegrament de préstecs al personal,0,0,0,,I/811000200/0000,74100,120
2011,I,5100,Servei Català de la Salut (CatSalut),"CatSalut, ICS i ICASS",,,,X,X,5100,Servei Català de la Salut (CatSalut),,,8,83,830,8300012,Del Departament de Salut,0,0,0,,I/830001200/0000,"69624853,45",121
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,30,300,3000001,Venda de béns,0,0,0,,I/300000100/0000,100,122
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,30,301,3010001,Venda de publicacions,0,0,0,,I/301000100/0000,100,123
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,30,302,3020001,Venda de material de rebuig,0,0,0,,I/302000100/0000,1200,124
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,30,303,3030001,Venda de reprografia,0,0,0,,I/303000100/0000,2500,125
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,30,309,3090009,Altres vendes,0,0,0,,I/309000900/0000,100,126
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,311,3110001,Drets de matrícula,0,0,0,,I/311000100/0000,850000,127
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,,I/317000900/0000,16250000,128
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,,I/317000900/0000,3150000,129
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,,I/317000900/0000,"980983,66",130
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,,I/317000900/0000,630000,131
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,,I/317000900/0000,"1635721,05",132
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,,I/317000900/0000,150000,133
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,,I/317000900/0000,100000,134
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,,I/317000900/0000,"1500604,16",135
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,,I/317000900/0000,"28981687,97",136
2011,I,5200,Institut Català de la Salut (ICS),"CatSalut, ICS i ICASS",,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,,I/319000900/0000,"2201003,16",137
